key,value,timestamp,sentence
Neutral,0.5845,"00:37:27,700 --> 00:37:29,800","Mm-hmm."
Happy,0.2342,"00:37:27,700 --> 00:37:29,800","Mm-hmm."
Very Happy,0.0358,"00:37:27,700 --> 00:37:29,800","Mm-hmm."
Very Sad,0.0015,"00:37:29,900 --> 00:37:33,000","That's a shake?"
Sad,0.0200,"00:37:29,900 --> 00:37:33,000","That's a shake?"
Neutral,0.9475,"00:37:29,900 --> 00:37:33,000","That's a shake?"
Happy,0.0300,"00:37:29,900 --> 00:37:33,000","That's a shake?"
Very Happy,0.0010,"00:37:29,900 --> 00:37:33,000","That's a shake?"
Very Sad,0.0037,"00:37:29,900 --> 00:37:33,000","That's milk and ice cream?"
Sad,0.0582,"00:37:29,900 --> 00:37:33,000","That's milk and ice cream?"
Neutral,0.9117,"00:37:29,900 --> 00:37:33,000","That's milk and ice cream?"
Happy,0.0250,"00:37:29,900 --> 00:37:33,000","That's milk and ice cream?"
Very Happy,0.0014,"00:37:29,900 --> 00:37:33,000","That's milk and ice cream?"
Very Sad,0.0062,"00:37:33,100 --> 00:37:37,500","- Last I heard."
Sad,0.0404,"00:37:33,100 --> 00:37:37,500","- Last I heard."
Neutral,0.6761,"00:37:33,100 --> 00:37:37,500","- Last I heard."
Happy,0.2653,"00:37:33,100 --> 00:37:37,500","- Last I heard."
Very Happy,0.0120,"00:37:33,100 --> 00:37:37,500","- Last I heard."
Very Sad,0.0097,"00:37:33,100 --> 00:37:37,500","- That's five dollars?"
Sad,0.1508,"00:37:33,100 --> 00:37:37,500","- That's five dollars?"
Neutral,0.8144,"00:37:33,100 --> 00:37:37,500","- That's five dollars?"
Happy,0.0230,"00:37:33,100 --> 00:37:37,500","- That's five dollars?"
Very Happy,0.0021,"00:37:33,100 --> 00:37:37,500","- That's five dollars?"
Very Sad,0.0433,"00:37:33,100 --> 00:37:37,500","You don't put bourbon in it or nothin'?"
Sad,0.4437,"00:37:33,100 --> 00:37:37,500","You don't put bourbon in it or nothin'?"
Neutral,0.4706,"00:37:33,100 --> 00:37:37,500","You don't put bourbon in it or nothin'?"
Happy,0.0362,"00:37:33,100 --> 00:37:37,500","You don't put bourbon in it or nothin'?"
Very Happy,0.0062,"00:37:33,100 --> 00:37:37,500","You don't put bourbon in it or nothin'?"
Very Sad,0.0212,"00:37:37,600 --> 00:37:39,900","- No."
Sad,0.2623,"00:37:37,600 --> 00:37:39,900","- No."
Neutral,0.6831,"00:37:37,600 --> 00:37:39,900","- No."
Happy,0.0295,"00:37:37,600 --> 00:37:39,900","- No."
Very Happy,0.0039,"00:37:37,600 --> 00:37:39,900","- No."
Very Sad,0.0185,"00:37:37,600 --> 00:37:39,900","- Just checking."
Sad,0.1615,"00:37:37,600 --> 00:37:39,900","- Just checking."
Neutral,0.6934,"00:37:37,600 --> 00:37:39,900","- Just checking."
Happy,0.1175,"00:37:37,600 --> 00:37:39,900","- Just checking."
Very Happy,0.0091,"00:37:37,600 --> 00:37:39,900","- Just checking."
Very Sad,0.0070,"00:37:40,000 --> 00:37:42,700","I'll be right back with your drinks."
Sad,0.0162,"00:37:40,000 --> 00:37:42,700","I'll be right back with your drinks."
Neutral,0.1295,"00:37:40,000 --> 00:37:42,700","I'll be right back with your drinks."
Happy,0.6735,"00:37:40,000 --> 00:37:42,700","I'll be right back with your drinks."
Very Happy,0.1737,"00:37:40,000 --> 00:37:42,700","I'll be right back with your drinks."
Very Sad,0.0708,"00:37:42,800 --> 00:37:44,700","[ Jukebox ] To Lonesome Town"
Sad,0.4841,"00:37:42,800 --> 00:37:44,700","[ Jukebox ] To Lonesome Town"
Neutral,0.3486,"00:37:42,800 --> 00:37:44,700","[ Jukebox ] To Lonesome Town"
Happy,0.0763,"00:37:42,800 --> 00:37:44,700","[ Jukebox ] To Lonesome Town"
Very Happy,0.0201,"00:37:42,800 --> 00:37:44,700","[ Jukebox ] To Lonesome Town"
Very Sad,0.1352,"00:37:44,800 --> 00:37:48,700","To cry my troubles away"
Sad,0.7209,"00:37:44,800 --> 00:37:48,700","To cry my troubles away"
Neutral,0.1290,"00:37:44,800 --> 00:37:48,700","To cry my troubles away"
Happy,0.0095,"00:37:44,800 --> 00:37:48,700","To cry my troubles away"
Very Happy,0.0055,"00:37:44,800 --> 00:37:48,700","To cry my troubles away"
Very Sad,0.0530,"00:37:50,300 --> 00:37:54,400","Could you, um... roll me one of those, cowboy?"
Sad,0.3662,"00:37:50,300 --> 00:37:54,400","Could you, um... roll me one of those, cowboy?"
Neutral,0.2795,"00:37:50,300 --> 00:37:54,400","Could you, um... roll me one of those, cowboy?"
Happy,0.2501,"00:37:50,300 --> 00:37:54,400","Could you, um... roll me one of those, cowboy?"
Very Happy,0.0512,"00:37:50,300 --> 00:37:54,400","Could you, um... roll me one of those, cowboy?"
Very Sad,0.0243,"00:37:54,500 --> 00:37:57,400","You can have this one, cowgirl."
Sad,0.1291,"00:37:54,500 --> 00:37:57,400","You can have this one, cowgirl."
Neutral,0.4936,"00:37:54,500 --> 00:37:57,400","You can have this one, cowgirl."
Happy,0.3160,"00:37:54,500 --> 00:37:57,400","You can have this one, cowgirl."
Very Happy,0.0370,"00:37:54,500 --> 00:37:57,400","You can have this one, cowgirl."
Very Sad,0.0066,"00:37:57,400 --> 00:37:59,400","- Thanks."
Sad,0.0425,"00:37:57,400 --> 00:37:59,400","- Thanks."
Neutral,0.7103,"00:37:57,400 --> 00:37:59,400","- Thanks."
Happy,0.2284,"00:37:57,400 --> 00:37:59,400","- Thanks."
Very Happy,0.0121,"00:37:57,400 --> 00:37:59,400","- Thanks."
Very Sad,0.0415,"00:37:57,400 --> 00:37:59,400","- [ Ignites Lighter ]"
Sad,0.3586,"00:37:57,400 --> 00:37:59,400","- [ Ignites Lighter ]"
Neutral,0.5033,"00:37:57,400 --> 00:37:59,400","- [ Ignites Lighter ]"
Happy,0.0847,"00:37:57,400 --> 00:37:59,400","- [ Ignites Lighter ]"
Very Happy,0.0119,"00:37:57,400 --> 00:37:59,400","- [ Ignites Lighter ]"
Very Sad,0.0509,"00:37:59,400 --> 00:38:01,800","The streets are filled with regret"
Sad,0.4534,"00:37:59,400 --> 00:38:01,800","The streets are filled with regret"
Neutral,0.3819,"00:37:59,400 --> 00:38:01,800","The streets are filled with regret"
Happy,0.0989,"00:37:59,400 --> 00:38:01,800","The streets are filled with regret"
Very Happy,0.0150,"00:37:59,400 --> 00:38:01,800","The streets are filled with regret"
Very Sad,0.0114,"00:38:04,100 --> 00:38:06,100","Think nothin' of it."
Sad,0.0702,"00:38:04,100 --> 00:38:06,100","Think nothin' of it."
Neutral,0.5783,"00:38:04,100 --> 00:38:06,100","Think nothin' of it."
Happy,0.3179,"00:38:04,100 --> 00:38:06,100","Think nothin' of it."
Very Happy,0.0222,"00:38:04,100 --> 00:38:06,100","Think nothin' of it."
Very Sad,0.0808,"00:38:06,200 --> 00:38:10,000","Lay me down in Lonesome Town"
Sad,0.6552,"00:38:06,200 --> 00:38:10,000","Lay me down in Lonesome Town"
Neutral,0.2138,"00:38:06,200 --> 00:38:10,000","Lay me down in Lonesome Town"
Happy,0.0390,"00:38:06,200 --> 00:38:10,000","Lay me down in Lonesome Town"
Very Happy,0.0112,"00:38:06,200 --> 00:38:10,000","Lay me down in Lonesome Town"
Very Sad,0.0325,"00:38:10,100 --> 00:38:13,600","- I can learn to forget - So..."
Sad,0.3154,"00:38:10,100 --> 00:38:13,600","- I can learn to forget - So..."
Neutral,0.5666,"00:38:10,100 --> 00:38:13,600","- I can learn to forget - So..."
Happy,0.0773,"00:38:10,100 --> 00:38:13,600","- I can learn to forget - So..."
Very Happy,0.0083,"00:38:10,100 --> 00:38:13,600","- I can learn to forget - So..."
Very Sad,0.0555,"00:38:13,700 --> 00:38:16,800","Marsellus said you just got back from Amsterdam."
Sad,0.2782,"00:38:13,700 --> 00:38:16,800","Marsellus said you just got back from Amsterdam."
Neutral,0.3672,"00:38:13,700 --> 00:38:16,800","Marsellus said you just got back from Amsterdam."
Happy,0.2450,"00:38:13,700 --> 00:38:16,800","Marsellus said you just got back from Amsterdam."
Very Happy,0.0540,"00:38:13,700 --> 00:38:16,800","Marsellus said you just got back from Amsterdam."
Very Sad,0.0160,"00:38:16,900 --> 00:38:20,000","- Sure did."
Sad,0.1728,"00:38:16,900 --> 00:38:20,000","- Sure did."
Neutral,0.7509,"00:38:16,900 --> 00:38:20,000","- Sure did."
Happy,0.0550,"00:38:16,900 --> 00:38:20,000","- Sure did."
Very Happy,0.0053,"00:38:16,900 --> 00:38:20,000","- Sure did."
Very Sad,0.0090,"00:38:16,900 --> 00:38:20,000","- How long were you there?"
Sad,0.1644,"00:38:16,900 --> 00:38:20,000","- How long were you there?"
Neutral,0.8192,"00:38:16,900 --> 00:38:20,000","- How long were you there?"
Happy,0.0063,"00:38:16,900 --> 00:38:20,000","- How long were you there?"
Very Happy,0.0011,"00:38:16,900 --> 00:38:20,000","- How long were you there?"
Very Sad,0.0725,"00:38:20,100 --> 00:38:22,600","[ Inhales ] Just over three years."
Sad,0.3648,"00:38:20,100 --> 00:38:22,600","[ Inhales ] Just over three years."
Neutral,0.3466,"00:38:20,100 --> 00:38:22,600","[ Inhales ] Just over three years."
Happy,0.1708,"00:38:20,100 --> 00:38:22,600","[ Inhales ] Just over three years."
Very Happy,0.0453,"00:38:20,100 --> 00:38:22,600","[ Inhales ] Just over three years."
Very Sad,0.0224,"00:38:25,100 --> 00:38:28,000","I go there about once a year to chill out for a month."
Sad,0.1013,"00:38:25,100 --> 00:38:28,000","I go there about once a year to chill out for a month."
Neutral,0.3892,"00:38:25,100 --> 00:38:28,000","I go there about once a year to chill out for a month."
Happy,0.4290,"00:38:25,100 --> 00:38:28,000","I go there about once a year to chill out for a month."
Very Happy,0.0581,"00:38:25,100 --> 00:38:28,000","I go there about once a year to chill out for a month."
Very Sad,0.0206,"00:38:28,000 --> 00:38:31,800","No kiddin'?"
Sad,0.4459,"00:38:28,000 --> 00:38:31,800","No kiddin'?"
Neutral,0.5235,"00:38:28,000 --> 00:38:31,800","No kiddin'?"
Happy,0.0088,"00:38:28,000 --> 00:38:31,800","No kiddin'?"
Very Happy,0.0012,"00:38:28,000 --> 00:38:31,800","No kiddin'?"
Very Sad,0.0671,"00:38:28,000 --> 00:38:31,800","I didn't know that."
Sad,0.4829,"00:38:28,000 --> 00:38:31,800","I didn't know that."
Neutral,0.3622,"00:38:28,000 --> 00:38:31,800","I didn't know that."
Happy,0.0743,"00:38:28,000 --> 00:38:31,800","I didn't know that."
Very Happy,0.0134,"00:38:28,000 --> 00:38:31,800","I didn't know that."
Very Sad,0.0376,"00:38:31,900 --> 00:38:34,800","Why would you?"
Sad,0.5474,"00:38:31,900 --> 00:38:34,800","Why would you?"
Neutral,0.3846,"00:38:31,900 --> 00:38:34,800","Why would you?"
Happy,0.0268,"00:38:31,900 --> 00:38:34,800","Why would you?"
Very Happy,0.0036,"00:38:31,900 --> 00:38:34,800","Why would you?"
Very Sad,0.0462,"00:38:34,900 --> 00:38:37,800","[ Ace Of Spades ]"
Sad,0.3403,"00:38:34,900 --> 00:38:37,800","[ Ace Of Spades ]"
Neutral,0.4883,"00:38:34,900 --> 00:38:37,800","[ Ace Of Spades ]"
Happy,0.1051,"00:38:34,900 --> 00:38:37,800","[ Ace Of Spades ]"
Very Happy,0.0201,"00:38:34,900 --> 00:38:37,800","[ Ace Of Spades ]"
Very Sad,0.0121,"00:38:39,500 --> 00:38:41,400","I heard you did a pilot."
Sad,0.0793,"00:38:39,500 --> 00:38:41,400","I heard you did a pilot."
Neutral,0.6796,"00:38:39,500 --> 00:38:41,400","I heard you did a pilot."
Happy,0.2112,"00:38:39,500 --> 00:38:41,400","I heard you did a pilot."
Very Happy,0.0178,"00:38:39,500 --> 00:38:41,400","I heard you did a pilot."
Very Sad,0.0586,"00:38:42,700 --> 00:38:46,400","- That was my 15 minutes."
Sad,0.5570,"00:38:42,700 --> 00:38:46,400","- That was my 15 minutes."
Neutral,0.3495,"00:38:42,700 --> 00:38:46,400","- That was my 15 minutes."
Happy,0.0290,"00:38:42,700 --> 00:38:46,400","- That was my 15 minutes."
Very Happy,0.0059,"00:38:42,700 --> 00:38:46,400","- That was my 15 minutes."
Very Sad,0.0078,"00:38:42,700 --> 00:38:46,400","- What was it?"
Sad,0.1029,"00:38:42,700 --> 00:38:46,400","- What was it?"
Neutral,0.8463,"00:38:42,700 --> 00:38:46,400","- What was it?"
Happy,0.0403,"00:38:42,700 --> 00:38:46,400","- What was it?"
Very Happy,0.0028,"00:38:42,700 --> 00:38:46,400","- What was it?"
Very Sad,0.0359,"00:38:46,400 --> 00:38:51,100","It was a show about a team of female secret agents called Fox Force Five."
Sad,0.2387,"00:38:46,400 --> 00:38:51,100","It was a show about a team of female secret agents called Fox Force Five."
Neutral,0.5587,"00:38:46,400 --> 00:38:51,100","It was a show about a team of female secret agents called Fox Force Five."
Happy,0.1488,"00:38:46,400 --> 00:38:51,100","It was a show about a team of female secret agents called Fox Force Five."
Very Happy,0.0180,"00:38:46,400 --> 00:38:51,100","It was a show about a team of female secret agents called Fox Force Five."
Very Sad,0.0033,"00:38:51,200 --> 00:38:53,900","- What?"
Sad,0.0420,"00:38:51,200 --> 00:38:53,900","- What?"
Neutral,0.9252,"00:38:51,200 --> 00:38:53,900","- What?"
Happy,0.0279,"00:38:51,200 --> 00:38:53,900","- What?"
Very Happy,0.0016,"00:38:51,200 --> 00:38:53,900","- What?"
Very Sad,0.0893,"00:38:51,200 --> 00:38:53,900","- Fox Force Five."
Sad,0.5349,"00:38:51,200 --> 00:38:53,900","- Fox Force Five."
Neutral,0.2940,"00:38:51,200 --> 00:38:53,900","- Fox Force Five."
Happy,0.0653,"00:38:51,200 --> 00:38:53,900","- Fox Force Five."
Very Happy,0.0165,"00:38:51,200 --> 00:38:53,900","- Fox Force Five."
Very Sad,0.1000,"00:38:54,000 --> 00:38:56,300","Fox, as in were a bunch of foxy chicks."
Sad,0.5335,"00:38:54,000 --> 00:38:56,300","Fox, as in were a bunch of foxy chicks."
Neutral,0.2601,"00:38:54,000 --> 00:38:56,300","Fox, as in were a bunch of foxy chicks."
Happy,0.0794,"00:38:54,000 --> 00:38:56,300","Fox, as in were a bunch of foxy chicks."
Very Happy,0.0269,"00:38:54,000 --> 00:38:56,300","Fox, as in were a bunch of foxy chicks."
Very Sad,0.0805,"00:38:56,300 --> 00:38:58,800","Force, as in we're a force to be reckoned with."
Sad,0.3371,"00:38:56,300 --> 00:38:58,800","Force, as in we're a force to be reckoned with."
Neutral,0.1998,"00:38:56,300 --> 00:38:58,800","Force, as in we're a force to be reckoned with."
Happy,0.2973,"00:38:56,300 --> 00:38:58,800","Force, as in we're a force to be reckoned with."
Very Happy,0.0853,"00:38:56,300 --> 00:38:58,800","Force, as in we're a force to be reckoned with."
Very Sad,0.0228,"00:38:58,900 --> 00:39:01,700","And five, as in there's one-two-three-four-five of us."
Sad,0.1310,"00:38:58,900 --> 00:39:01,700","And five, as in there's one-two-three-four-five of us."
Neutral,0.1491,"00:38:58,900 --> 00:39:01,700","And five, as in there's one-two-three-four-five of us."
Happy,0.6529,"00:38:58,900 --> 00:39:01,700","And five, as in there's one-two-three-four-five of us."
Very Happy,0.0442,"00:38:58,900 --> 00:39:01,700","And five, as in there's one-two-three-four-five of us."
Very Sad,0.0830,"00:39:01,700 --> 00:39:05,400","There was a blond one, Sommerset O'Neal."
Sad,0.2699,"00:39:01,700 --> 00:39:05,400","There was a blond one, Sommerset O'Neal."
Neutral,0.1723,"00:39:01,700 --> 00:39:05,400","There was a blond one, Sommerset O'Neal."
Happy,0.4006,"00:39:01,700 --> 00:39:05,400","There was a blond one, Sommerset O'Neal."
Very Happy,0.0742,"00:39:01,700 --> 00:39:05,400","There was a blond one, Sommerset O'Neal."
Very Sad,0.0111,"00:39:01,700 --> 00:39:05,400","She was the leader."
Sad,0.0627,"00:39:01,700 --> 00:39:05,400","She was the leader."
Neutral,0.5669,"00:39:01,700 --> 00:39:05,400","She was the leader."
Happy,0.3284,"00:39:01,700 --> 00:39:05,400","She was the leader."
Very Happy,0.0308,"00:39:01,700 --> 00:39:05,400","She was the leader."
Very Sad,0.0619,"00:39:05,500 --> 00:39:08,600","The Japanese fox was a kung fu master."
Sad,0.5366,"00:39:05,500 --> 00:39:08,600","The Japanese fox was a kung fu master."
Neutral,0.3272,"00:39:05,500 --> 00:39:08,600","The Japanese fox was a kung fu master."
Happy,0.0637,"00:39:05,500 --> 00:39:08,600","The Japanese fox was a kung fu master."
Very Happy,0.0105,"00:39:05,500 --> 00:39:08,600","The Japanese fox was a kung fu master."
Very Sad,0.0909,"00:39:08,700 --> 00:39:12,800","The black girl was a demolition expert."
Sad,0.4710,"00:39:08,700 --> 00:39:12,800","The black girl was a demolition expert."
Neutral,0.3079,"00:39:08,700 --> 00:39:12,800","The black girl was a demolition expert."
Happy,0.1043,"00:39:08,700 --> 00:39:12,800","The black girl was a demolition expert."
Very Happy,0.0260,"00:39:08,700 --> 00:39:12,800","The black girl was a demolition expert."
Very Sad,0.0152,"00:39:12,800 --> 00:39:15,700","French fox's speciality was sex."
Sad,0.1179,"00:39:12,800 --> 00:39:15,700","French fox's speciality was sex."
Neutral,0.6550,"00:39:12,800 --> 00:39:15,700","French fox's speciality was sex."
Happy,0.1955,"00:39:12,800 --> 00:39:15,700","French fox's speciality was sex."
Very Happy,0.0165,"00:39:12,800 --> 00:39:15,700","French fox's speciality was sex."
Very Sad,0.0164,"00:39:15,800 --> 00:39:20,100","- What was your speciality?"
Sad,0.2297,"00:39:15,800 --> 00:39:20,100","- What was your speciality?"
Neutral,0.7259,"00:39:15,800 --> 00:39:20,100","- What was your speciality?"
Happy,0.0248,"00:39:15,800 --> 00:39:20,100","- What was your speciality?"
Very Happy,0.0031,"00:39:15,800 --> 00:39:20,100","- What was your speciality?"
Very Sad,0.0183,"00:39:15,800 --> 00:39:20,100","- Knives."
Sad,0.1278,"00:39:15,800 --> 00:39:20,100","- Knives."
Neutral,0.6783,"00:39:15,800 --> 00:39:20,100","- Knives."
Happy,0.1609,"00:39:15,800 --> 00:39:20,100","- Knives."
Very Happy,0.0148,"00:39:15,800 --> 00:39:20,100","- Knives."
Very Sad,0.0342,"00:39:20,300 --> 00:39:22,200","The character I played, Raven McCoy,"
Sad,0.1654,"00:39:20,300 --> 00:39:22,200","The character I played, Raven McCoy,"
Neutral,0.1873,"00:39:20,300 --> 00:39:22,200","The character I played, Raven McCoy,"
Happy,0.5478,"00:39:20,300 --> 00:39:22,200","The character I played, Raven McCoy,"
Very Happy,0.0653,"00:39:20,300 --> 00:39:22,200","The character I played, Raven McCoy,"
Very Sad,0.0074,"00:39:22,300 --> 00:39:26,200","her background was she grew up raised by circus performers."
Sad,0.0737,"00:39:22,300 --> 00:39:26,200","her background was she grew up raised by circus performers."
Neutral,0.8638,"00:39:22,300 --> 00:39:26,200","her background was she grew up raised by circus performers."
Happy,0.0507,"00:39:22,300 --> 00:39:26,200","her background was she grew up raised by circus performers."
Very Happy,0.0043,"00:39:22,300 --> 00:39:26,200","her background was she grew up raised by circus performers."
Very Sad,0.0227,"00:39:26,200 --> 00:39:30,500","According to the show, she was the deadliest woman in the world with a knife."
Sad,0.1663,"00:39:26,200 --> 00:39:30,500","According to the show, she was the deadliest woman in the world with a knife."
Neutral,0.2597,"00:39:26,200 --> 00:39:30,500","According to the show, she was the deadliest woman in the world with a knife."
Happy,0.5167,"00:39:26,200 --> 00:39:30,500","According to the show, she was the deadliest woman in the world with a knife."
Very Happy,0.0345,"00:39:26,200 --> 00:39:30,500","According to the show, she was the deadliest woman in the world with a knife."
Very Sad,0.0880,"00:39:30,600 --> 00:39:33,300","And she knew a zillion old jokes."
Sad,0.5850,"00:39:30,600 --> 00:39:33,300","And she knew a zillion old jokes."
Neutral,0.1764,"00:39:30,600 --> 00:39:33,300","And she knew a zillion old jokes."
Happy,0.1308,"00:39:30,600 --> 00:39:33,300","And she knew a zillion old jokes."
Very Happy,0.0197,"00:39:30,600 --> 00:39:33,300","And she knew a zillion old jokes."
Very Sad,0.1207,"00:39:33,400 --> 00:39:37,500","Her grandfather, an old vaudevillian, taught her."
Sad,0.5678,"00:39:33,400 --> 00:39:37,500","Her grandfather, an old vaudevillian, taught her."
Neutral,0.2262,"00:39:33,400 --> 00:39:37,500","Her grandfather, an old vaudevillian, taught her."
Happy,0.0593,"00:39:33,400 --> 00:39:37,500","Her grandfather, an old vaudevillian, taught her."
Very Happy,0.0260,"00:39:33,400 --> 00:39:37,500","Her grandfather, an old vaudevillian, taught her."
Very Sad,0.0411,"00:39:37,500 --> 00:39:41,000","And if we would have got picked up, they would've worked in a gimmick..."
Sad,0.4764,"00:39:37,500 --> 00:39:41,000","And if we would have got picked up, they would've worked in a gimmick..."
Neutral,0.3890,"00:39:37,500 --> 00:39:41,000","And if we would have got picked up, they would've worked in a gimmick..."
Happy,0.0845,"00:39:37,500 --> 00:39:41,000","And if we would have got picked up, they would've worked in a gimmick..."
Very Happy,0.0091,"00:39:37,500 --> 00:39:41,000","And if we would have got picked up, they would've worked in a gimmick..."
