key,value,timestamp,sentence
E - Very Happy,0.0591,"00:04:21,094 --> 00:04:24,303","HICKORY: Are you all right, Dorothy?"
A - Very Sad,0.0183,"00:04:21,094 --> 00:04:24,303","- Yes, I'm all right."
B - Sad,0.0872,"00:04:21,094 --> 00:04:24,303","- Yes, I'm all right."
C - Neutral,0.4042,"00:04:21,094 --> 00:04:24,303","- Yes, I'm all right."
D - Happy,0.4420,"00:04:21,094 --> 00:04:24,303","- Yes, I'm all right."
E - Very Happy,0.0482,"00:04:21,094 --> 00:04:24,303","- Yes, I'm all right."
A - Very Sad,0.1943,"00:04:24,556 --> 00:04:27,514","I fell in, and Zeke..."
B - Sad,0.6821,"00:04:24,556 --> 00:04:27,514","I fell in, and Zeke..."
C - Neutral,0.0843,"00:04:24,556 --> 00:04:27,514","I fell in, and Zeke..."
D - Happy,0.0239,"00:04:24,556 --> 00:04:27,514","I fell in, and Zeke..."
E - Very Happy,0.0154,"00:04:24,556 --> 00:04:27,514","I fell in, and Zeke..."
A - Very Sad,0.1107,"00:04:28,852 --> 00:04:31,810","Why, Zeke, you're just as scared as I am."
B - Sad,0.6715,"00:04:28,852 --> 00:04:31,810","Why, Zeke, you're just as scared as I am."
C - Neutral,0.1948,"00:04:28,852 --> 00:04:31,810","Why, Zeke, you're just as scared as I am."
D - Happy,0.0161,"00:04:28,852 --> 00:04:31,810","Why, Zeke, you're just as scared as I am."
E - Very Happy,0.0069,"00:04:28,852 --> 00:04:31,810","Why, Zeke, you're just as scared as I am."
A - Very Sad,0.0657,"00:04:32,063 --> 00:04:34,976","You gonna let a little old pig make a coward out of you?"
B - Sad,0.5270,"00:04:32,063 --> 00:04:34,976","You gonna let a little old pig make a coward out of you?"
C - Neutral,0.3809,"00:04:32,063 --> 00:04:34,976","You gonna let a little old pig make a coward out of you?"
D - Happy,0.0209,"00:04:32,063 --> 00:04:34,976","You gonna let a little old pig make a coward out of you?"
E - Very Happy,0.0055,"00:04:32,063 --> 00:04:34,976","You gonna let a little old pig make a coward out of you?"
A - Very Sad,0.0024,"00:04:35,233 --> 00:04:36,189","Look at you..."
B - Sad,0.0212,"00:04:35,233 --> 00:04:36,189","Look at you..."
C - Neutral,0.8703,"00:04:35,233 --> 00:04:36,189","Look at you..."
D - Happy,0.1016,"00:04:35,233 --> 00:04:36,189","Look at you..."
E - Very Happy,0.0045,"00:04:35,233 --> 00:04:36,189","Look at you..."
A - Very Sad,0.0208,"00:04:36,443 --> 00:04:39,435","What's all this jabber-wapping when there's work to be done?"
B - Sad,0.1810,"00:04:36,443 --> 00:04:39,435","What's all this jabber-wapping when there's work to be done?"
C - Neutral,0.7495,"00:04:36,443 --> 00:04:39,435","What's all this jabber-wapping when there's work to be done?"
D - Happy,0.0421,"00:04:36,443 --> 00:04:39,435","What's all this jabber-wapping when there's work to be done?"
E - Very Happy,0.0066,"00:04:36,443 --> 00:04:39,435","What's all this jabber-wapping when there's work to be done?"
A - Very Sad,0.1210,"00:04:39,696 --> 00:04:42,609","I know three farm hands that'll be out of a job."
B - Sad,0.6047,"00:04:39,696 --> 00:04:42,609","I know three farm hands that'll be out of a job."
C - Neutral,0.2189,"00:04:39,696 --> 00:04:42,609","I know three farm hands that'll be out of a job."
D - Happy,0.0433,"00:04:39,696 --> 00:04:42,609","I know three farm hands that'll be out of a job."
E - Very Happy,0.0122,"00:04:39,696 --> 00:04:42,609","I know three farm hands that'll be out of a job."
A - Very Sad,0.0126,"00:04:42,866 --> 00:04:43,822","Dorothy was..."
B - Sad,0.0929,"00:04:42,866 --> 00:04:43,822","Dorothy was..."
C - Neutral,0.7574,"00:04:42,866 --> 00:04:43,822","Dorothy was..."
D - Happy,0.1223,"00:04:42,866 --> 00:04:43,822","Dorothy was..."
E - Very Happy,0.0148,"00:04:42,866 --> 00:04:43,822","Dorothy was..."
A - Very Sad,0.0215,"00:04:44,075 --> 00:04:46,157","I saw you tinkering with that contraption."
B - Sad,0.1078,"00:04:44,075 --> 00:04:46,157","I saw you tinkering with that contraption."
C - Neutral,0.4800,"00:04:44,075 --> 00:04:46,157","I saw you tinkering with that contraption."
D - Happy,0.3471,"00:04:44,075 --> 00:04:46,157","I saw you tinkering with that contraption."
E - Very Happy,0.0436,"00:04:44,075 --> 00:04:46,157","I saw you tinkering with that contraption."
A - Very Sad,0.0400,"00:04:46,411 --> 00:04:48,948","- You and Hunk get back to that wagon."
B - Sad,0.3304,"00:04:46,411 --> 00:04:48,948","- You and Hunk get back to that wagon."
C - Neutral,0.5258,"00:04:46,411 --> 00:04:48,948","- You and Hunk get back to that wagon."
D - Happy,0.0918,"00:04:46,411 --> 00:04:48,948","- You and Hunk get back to that wagon."
E - Very Happy,0.0119,"00:04:46,411 --> 00:04:48,948","- You and Hunk get back to that wagon."
A - Very Sad,0.0098,"00:04:46,411 --> 00:04:48,948","HICKORY: All right."
B - Sad,0.0399,"00:04:46,411 --> 00:04:48,948","HICKORY: All right."
C - Neutral,0.2908,"00:04:46,411 --> 00:04:48,948","HICKORY: All right."
D - Happy,0.5972,"00:04:46,411 --> 00:04:48,948","HICKORY: All right."
E - Very Happy,0.0622,"00:04:46,411 --> 00:04:48,948","HICKORY: All right."
A - Very Sad,0.0478,"00:04:49,206 --> 00:04:51,538","But someday they'll erect a statue to me..."
B - Sad,0.4011,"00:04:49,206 --> 00:04:51,538","But someday they'll erect a statue to me..."
C - Neutral,0.4557,"00:04:49,206 --> 00:04:51,538","But someday they'll erect a statue to me..."
D - Happy,0.0826,"00:04:49,206 --> 00:04:51,538","But someday they'll erect a statue to me..."
E - Very Happy,0.0127,"00:04:49,206 --> 00:04:51,538","But someday they'll erect a statue to me..."
A - Very Sad,0.0714,"00:04:51,792 --> 00:04:54,375","Well, don't start posing for it now."
B - Sad,0.5580,"00:04:51,792 --> 00:04:54,375","Well, don't start posing for it now."
C - Neutral,0.3134,"00:04:51,792 --> 00:04:54,375","Well, don't start posing for it now."
D - Happy,0.0486,"00:04:51,792 --> 00:04:54,375","Well, don't start posing for it now."
E - Very Happy,0.0085,"00:04:51,792 --> 00:04:54,375","Well, don't start posing for it now."
A - Very Sad,0.1660,"00:04:54,628 --> 00:04:56,960","Can't work on an empty stomach."
B - Sad,0.5206,"00:04:54,628 --> 00:04:56,960","Can't work on an empty stomach."
C - Neutral,0.2282,"00:04:54,628 --> 00:04:56,960","Can't work on an empty stomach."
D - Happy,0.0669,"00:04:54,628 --> 00:04:56,960","Can't work on an empty stomach."
E - Very Happy,0.0182,"00:04:54,628 --> 00:04:56,960","Can't work on an empty stomach."
A - Very Sad,0.0049,"00:04:54,628 --> 00:04:56,960","Have some crullers."
B - Sad,0.0473,"00:04:54,628 --> 00:04:56,960","Have some crullers."
C - Neutral,0.8778,"00:04:54,628 --> 00:04:56,960","Have some crullers."
D - Happy,0.0667,"00:04:54,628 --> 00:04:56,960","Have some crullers."
E - Very Happy,0.0033,"00:04:54,628 --> 00:04:56,960","Have some crullers."
A - Very Sad,0.0838,"00:04:57,214 --> 00:04:59,251","HUNK: Gosh, Mrs. Gale."
B - Sad,0.3782,"00:04:57,214 --> 00:04:59,251","HUNK: Gosh, Mrs. Gale."
C - Neutral,0.3181,"00:04:57,214 --> 00:04:59,251","HUNK: Gosh, Mrs. Gale."
D - Happy,0.1690,"00:04:57,214 --> 00:04:59,251","HUNK: Gosh, Mrs. Gale."
E - Very Happy,0.0509,"00:04:57,214 --> 00:04:59,251","HUNK: Gosh, Mrs. Gale."
A - Very Sad,0.0912,"00:04:57,214 --> 00:04:59,251","AUNTIE EM: Just fried."
B - Sad,0.4732,"00:04:57,214 --> 00:04:59,251","AUNTIE EM: Just fried."
C - Neutral,0.2700,"00:04:57,214 --> 00:04:59,251","AUNTIE EM: Just fried."
D - Happy,0.1292,"00:04:57,214 --> 00:04:59,251","AUNTIE EM: Just fried."
E - Very Happy,0.0364,"00:04:57,214 --> 00:04:59,251","AUNTIE EM: Just fried."
A - Very Sad,0.0346,"00:04:59,508 --> 00:05:01,340","You see, Dorothy toppled into the..."
B - Sad,0.2228,"00:04:59,508 --> 00:05:01,340","You see, Dorothy toppled into the..."
C - Neutral,0.4085,"00:04:59,508 --> 00:05:01,340","You see, Dorothy toppled into the..."
D - Happy,0.2973,"00:04:59,508 --> 00:05:01,340","You see, Dorothy toppled into the..."
E - Very Happy,0.0367,"00:04:59,508 --> 00:05:01,340","You see, Dorothy toppled into the..."
A - Very Sad,0.1394,"00:05:01,593 --> 00:05:03,755","It's no place for Dorothy around a pigsty!"
B - Sad,0.5772,"00:05:01,593 --> 00:05:03,755","It's no place for Dorothy around a pigsty!"
C - Neutral,0.2536,"00:05:01,593 --> 00:05:03,755","It's no place for Dorothy around a pigsty!"
D - Happy,0.0215,"00:05:01,593 --> 00:05:03,755","It's no place for Dorothy around a pigsty!"
E - Very Happy,0.0083,"00:05:01,593 --> 00:05:03,755","It's no place for Dorothy around a pigsty!"
A - Very Sad,0.0396,"00:05:04,012 --> 00:05:06,595","Feed those hogs before they worry themselves into anemia!"
B - Sad,0.2852,"00:05:04,012 --> 00:05:06,595","Feed those hogs before they worry themselves into anemia!"
C - Neutral,0.5326,"00:05:04,012 --> 00:05:06,595","Feed those hogs before they worry themselves into anemia!"
D - Happy,0.1211,"00:05:04,012 --> 00:05:06,595","Feed those hogs before they worry themselves into anemia!"
E - Very Happy,0.0214,"00:05:04,012 --> 00:05:06,595","Feed those hogs before they worry themselves into anemia!"
A - Very Sad,0.0068,"00:05:06,848 --> 00:05:08,088","- Yes."
B - Sad,0.0555,"00:05:06,848 --> 00:05:08,088","- Yes."
C - Neutral,0.8139,"00:05:06,848 --> 00:05:08,088","- Yes."
D - Happy,0.1172,"00:05:06,848 --> 00:05:08,088","- Yes."
E - Very Happy,0.0066,"00:05:06,848 --> 00:05:08,088","- Yes."
A - Very Sad,0.0162,"00:05:06,848 --> 00:05:08,088","- Auntie Em..."
B - Sad,0.1376,"00:05:06,848 --> 00:05:08,088","- Auntie Em..."
C - Neutral,0.6987,"00:05:06,848 --> 00:05:08,088","- Auntie Em..."
D - Happy,0.1365,"00:05:06,848 --> 00:05:08,088","- Auntie Em..."
E - Very Happy,0.0110,"00:05:06,848 --> 00:05:08,088","- Auntie Em..."
A - Very Sad,0.0192,"00:05:08,350 --> 00:05:11,593","you know what Miss Gulch said she was going to do to Toto?"
B - Sad,0.2293,"00:05:08,350 --> 00:05:11,593","you know what Miss Gulch said she was going to do to Toto?"
C - Neutral,0.7080,"00:05:08,350 --> 00:05:11,593","you know what Miss Gulch said she was going to do to Toto?"
D - Happy,0.0385,"00:05:08,350 --> 00:05:11,593","you know what Miss Gulch said she was going to do to Toto?"
E - Very Happy,0.0050,"00:05:08,350 --> 00:05:11,593","you know what Miss Gulch said she was going to do to Toto?"
A - Very Sad,0.0394,"00:05:11,853 --> 00:05:14,390","- She said she'd... AUNTIE EM: Stop imagining things."
B - Sad,0.2148,"00:05:11,853 --> 00:05:14,390","- She said she'd... AUNTIE EM: Stop imagining things."
C - Neutral,0.3474,"00:05:11,853 --> 00:05:14,390","- She said she'd... AUNTIE EM: Stop imagining things."
D - Happy,0.3580,"00:05:11,853 --> 00:05:14,390","- She said she'd... AUNTIE EM: Stop imagining things."
E - Very Happy,0.0404,"00:05:11,853 --> 00:05:14,390","- She said she'd... AUNTIE EM: Stop imagining things."
A - Very Sad,0.0700,"00:05:14,648 --> 00:05:18,516","You always get in a fret over nothing."
B - Sad,0.5143,"00:05:14,648 --> 00:05:18,516","You always get in a fret over nothing."
C - Neutral,0.3531,"00:05:14,648 --> 00:05:18,516","You always get in a fret over nothing."
D - Happy,0.0524,"00:05:14,648 --> 00:05:18,516","You always get in a fret over nothing."
E - Very Happy,0.0102,"00:05:14,648 --> 00:05:18,516","You always get in a fret over nothing."
A - Very Sad,0.0134,"00:05:14,648 --> 00:05:18,516","You just help us out today..."
B - Sad,0.1168,"00:05:14,648 --> 00:05:18,516","You just help us out today..."
C - Neutral,0.7224,"00:05:14,648 --> 00:05:18,516","You just help us out today..."
D - Happy,0.1369,"00:05:14,648 --> 00:05:18,516","You just help us out today..."
E - Very Happy,0.0105,"00:05:14,648 --> 00:05:18,516","You just help us out today..."
A - Very Sad,0.1217,"00:05:18,777 --> 00:05:22,486","and find yourself a place where you won't get into any trouble."
B - Sad,0.5930,"00:05:18,777 --> 00:05:22,486","and find yourself a place where you won't get into any trouble."
C - Neutral,0.2099,"00:05:18,777 --> 00:05:22,486","and find yourself a place where you won't get into any trouble."
D - Happy,0.0564,"00:05:18,777 --> 00:05:22,486","and find yourself a place where you won't get into any trouble."
E - Very Happy,0.0189,"00:05:18,777 --> 00:05:22,486","and find yourself a place where you won't get into any trouble."
A - Very Sad,0.0838,"00:05:24,783 --> 00:05:27,616","Someplace where there isn't any trouble."
B - Sad,0.4917,"00:05:24,783 --> 00:05:27,616","Someplace where there isn't any trouble."
C - Neutral,0.3393,"00:05:24,783 --> 00:05:27,616","Someplace where there isn't any trouble."
D - Happy,0.0660,"00:05:24,783 --> 00:05:27,616","Someplace where there isn't any trouble."
E - Very Happy,0.0192,"00:05:24,783 --> 00:05:27,616","Someplace where there isn't any trouble."
A - Very Sad,0.0446,"00:05:28,453 --> 00:05:31,536","Do you suppose there is such a place, Toto?"
B - Sad,0.5136,"00:05:28,453 --> 00:05:31,536","Do you suppose there is such a place, Toto?"
C - Neutral,0.4007,"00:05:28,453 --> 00:05:31,536","Do you suppose there is such a place, Toto?"
D - Happy,0.0339,"00:05:28,453 --> 00:05:31,536","Do you suppose there is such a place, Toto?"
E - Very Happy,0.0071,"00:05:28,453 --> 00:05:31,536","Do you suppose there is such a place, Toto?"
A - Very Sad,0.0178,"00:05:32,123 --> 00:05:34,239","There must be."
B - Sad,0.1021,"00:05:32,123 --> 00:05:34,239","There must be."
C - Neutral,0.4609,"00:05:32,123 --> 00:05:34,239","There must be."
D - Happy,0.3964,"00:05:32,123 --> 00:05:34,239","There must be."
E - Very Happy,0.0228,"00:05:32,123 --> 00:05:34,239","There must be."
A - Very Sad,0.1360,"00:05:35,585 --> 00:05:40,125","It's not a place you can get to by a boat or a train."
B - Sad,0.6054,"00:05:35,585 --> 00:05:40,125","It's not a place you can get to by a boat or a train."
C - Neutral,0.2241,"00:05:35,585 --> 00:05:40,125","It's not a place you can get to by a boat or a train."
D - Happy,0.0247,"00:05:35,585 --> 00:05:40,125","It's not a place you can get to by a boat or a train."
E - Very Happy,0.0099,"00:05:35,585 --> 00:05:40,125","It's not a place you can get to by a boat or a train."
A - Very Sad,0.0522,"00:05:41,007 --> 00:05:44,295","It's far, far away."
B - Sad,0.2269,"00:05:41,007 --> 00:05:44,295","It's far, far away."
C - Neutral,0.4080,"00:05:41,007 --> 00:05:44,295","It's far, far away."
D - Happy,0.2650,"00:05:41,007 --> 00:05:44,295","It's far, far away."
E - Very Happy,0.0478,"00:05:41,007 --> 00:05:44,295","It's far, far away."
A - Very Sad,0.0000,"00:05:44,594 --> 00:05:46,926","Behind the moon..."
B - Sad,0.0005,"00:05:44,594 --> 00:05:46,926","Behind the moon..."
C - Neutral,0.9983,"00:05:44,594 --> 00:05:46,926","Behind the moon..."
D - Happy,0.0011,"00:05:44,594 --> 00:05:46,926","Behind the moon..."
E - Very Happy,0.0000,"00:05:44,594 --> 00:05:46,926","Behind the moon..."
A - Very Sad,0.0015,"00:05:47,222 --> 00:05:49,133","beyond the rain..."
B - Sad,0.0126,"00:05:47,222 --> 00:05:49,133","beyond the rain..."
C - Neutral,0.8510,"00:05:47,222 --> 00:05:49,133","beyond the rain..."
D - Happy,0.1313,"00:05:47,222 --> 00:05:49,133","beyond the rain..."
E - Very Happy,0.0036,"00:05:47,222 --> 00:05:49,133","beyond the rain..."
A - Very Sad,0.0950,"00:05:49,683 --> 00:05:52,175","<i>[SINGING] Somewhere."
B - Sad,0.4874,"00:05:49,683 --> 00:05:52,175","<i>[SINGING] Somewhere."
C - Neutral,0.2386,"00:05:49,683 --> 00:05:52,175","<i>[SINGING] Somewhere."
D - Happy,0.1367,"00:05:49,683 --> 00:05:52,175","<i>[SINGING] Somewhere."
E - Very Happy,0.0422,"00:05:49,683 --> 00:05:52,175","<i>[SINGING] Somewhere."
A - Very Sad,0.0286,"00:05:49,683 --> 00:05:52,175","</i>"
B - Sad,0.1441,"00:05:49,683 --> 00:05:52,175","</i>"
C - Neutral,0.6307,"00:05:49,683 --> 00:05:52,175","</i>"
D - Happy,0.1541,"00:05:49,683 --> 00:05:52,175","</i>"
E - Very Happy,0.0425,"00:05:49,683 --> 00:05:52,175","</i>"
A - Very Sad,0.0621,"00:05:52,435 --> 00:05:55,848","<i>Over the rainbow."
B - Sad,0.3759,"00:05:52,435 --> 00:05:55,848","<i>Over the rainbow."
C - Neutral,0.4257,"00:05:52,435 --> 00:05:55,848","<i>Over the rainbow."
D - Happy,0.1114,"00:05:52,435 --> 00:05:55,848","<i>Over the rainbow."
E - Very Happy,0.0250,"00:05:52,435 --> 00:05:55,848","<i>Over the rainbow."
A - Very Sad,0.0286,"00:05:52,435 --> 00:05:55,848","</i>"
B - Sad,0.1441,"00:05:52,435 --> 00:05:55,848","</i>"
C - Neutral,0.6307,"00:05:52,435 --> 00:05:55,848","</i>"
D - Happy,0.1541,"00:05:52,435 --> 00:05:55,848","</i>"
E - Very Happy,0.0425,"00:05:52,435 --> 00:05:55,848","</i>"
A - Very Sad,0.0527,"00:05:56,106 --> 00:06:01,067","<i>Way up high."
B - Sad,0.2103,"00:05:56,106 --> 00:06:01,067","<i>Way up high."
C - Neutral,0.2301,"00:05:56,106 --> 00:06:01,067","<i>Way up high."
D - Happy,0.4057,"00:05:56,106 --> 00:06:01,067","<i>Way up high."
E - Very Happy,0.1012,"00:05:56,106 --> 00:06:01,067","<i>Way up high."
A - Very Sad,0.0286,"00:05:56,106 --> 00:06:01,067","</i>"
B - Sad,0.1441,"00:05:56,106 --> 00:06:01,067","</i>"
C - Neutral,0.6307,"00:05:56,106 --> 00:06:01,067","</i>"
D - Happy,0.1541,"00:05:56,106 --> 00:06:01,067","</i>"
E - Very Happy,0.0425,"00:05:56,106 --> 00:06:01,067","</i>"
A - Very Sad,0.0309,"00:06:01,319 --> 00:06:06,064","<i>There's a land that I heard of."
B - Sad,0.1179,"00:06:01,319 --> 00:06:06,064","<i>There's a land that I heard of."
C - Neutral,0.2240,"00:06:01,319 --> 00:06:06,064","<i>There's a land that I heard of."
D - Happy,0.5290,"00:06:01,319 --> 00:06:06,064","<i>There's a land that I heard of."
E - Very Happy,0.0982,"00:06:01,319 --> 00:06:06,064","<i>There's a land that I heard of."
A - Very Sad,0.0286,"00:06:01,319 --> 00:06:06,064","</i>"
B - Sad,0.1441,"00:06:01,319 --> 00:06:06,064","</i>"
C - Neutral,0.6307,"00:06:01,319 --> 00:06:06,064","</i>"
D - Happy,0.1541,"00:06:01,319 --> 00:06:06,064","</i>"
E - Very Happy,0.0425,"00:06:01,319 --> 00:06:06,064","</i>"
A - Very Sad,0.0334,"00:06:06,324 --> 00:06:11,364","<i>Once in a lullaby."
B - Sad,0.2167,"00:06:06,324 --> 00:06:11,364","<i>Once in a lullaby."
C - Neutral,0.5283,"00:06:06,324 --> 00:06:11,364","<i>Once in a lullaby."
D - Happy,0.1903,"00:06:06,324 --> 00:06:11,364","<i>Once in a lullaby."
E - Very Happy,0.0313,"00:06:06,324 --> 00:06:11,364","<i>Once in a lullaby."
A - Very Sad,0.0286,"00:06:06,324 --> 00:06:11,364","</i>"
B - Sad,0.1441,"00:06:06,324 --> 00:06:11,364","</i>"
C - Neutral,0.6307,"00:06:06,324 --> 00:06:11,364","</i>"
D - Happy,0.1541,"00:06:06,324 --> 00:06:11,364","</i>"
E - Very Happy,0.0425,"00:06:06,324 --> 00:06:11,364","</i>"
A - Very Sad,0.0255,"00:06:11,621 --> 00:06:13,862","<i>Somewhere."
B - Sad,0.1278,"00:06:11,621 --> 00:06:13,862","<i>Somewhere."
C - Neutral,0.4290,"00:06:11,621 --> 00:06:13,862","<i>Somewhere."
D - Happy,0.3640,"00:06:11,621 --> 00:06:13,862","<i>Somewhere."
E - Very Happy,0.0538,"00:06:11,621 --> 00:06:13,862","<i>Somewhere."
A - Very Sad,0.0286,"00:06:11,621 --> 00:06:13,862","</i>"
B - Sad,0.1441,"00:06:11,621 --> 00:06:13,862","</i>"
C - Neutral,0.6307,"00:06:11,621 --> 00:06:13,862","</i>"
D - Happy,0.1541,"00:06:11,621 --> 00:06:13,862","</i>"
E - Very Happy,0.0425,"00:06:11,621 --> 00:06:13,862","</i>"
A - Very Sad,0.0621,"00:06:14,124 --> 00:06:17,742","<i>Over the rainbow."
B - Sad,0.3759,"00:06:14,124 --> 00:06:17,742","<i>Over the rainbow."
C - Neutral,0.4257,"00:06:14,124 --> 00:06:17,742","<i>Over the rainbow."
D - Happy,0.1114,"00:06:14,124 --> 00:06:17,742","<i>Over the rainbow."
E - Very Happy,0.0250,"00:06:14,124 --> 00:06:17,742","<i>Over the rainbow."
A - Very Sad,0.0286,"00:06:14,124 --> 00:06:17,742","</i>"
B - Sad,0.1441,"00:06:14,124 --> 00:06:17,742","</i>"
C - Neutral,0.6307,"00:06:14,124 --> 00:06:17,742","</i>"
D - Happy,0.1541,"00:06:14,124 --> 00:06:17,742","</i>"
E - Very Happy,0.0425,"00:06:14,124 --> 00:06:17,742","</i>"
A - Very Sad,0.0755,"00:06:18,003 --> 00:06:22,748","<i>Skies are blue."
B - Sad,0.4191,"00:06:18,003 --> 00:06:22,748","<i>Skies are blue."
C - Neutral,0.2998,"00:06:18,003 --> 00:06:22,748","<i>Skies are blue."
D - Happy,0.1647,"00:06:18,003 --> 00:06:22,748","<i>Skies are blue."
E - Very Happy,0.0409,"00:06:18,003 --> 00:06:22,748","<i>Skies are blue."
A - Very Sad,0.0286,"00:06:18,003 --> 00:06:22,748","</i>"
B - Sad,0.1441,"00:06:18,003 --> 00:06:22,748","</i>"
C - Neutral,0.6307,"00:06:18,003 --> 00:06:22,748","</i>"
D - Happy,0.1541,"00:06:18,003 --> 00:06:22,748","</i>"
E - Very Happy,0.0425,"00:06:18,003 --> 00:06:22,748","</i>"
